movie_name,ost_name,artist,year,mvdir,mvact,gerne,valence,acousticness,danceability,energy,loudness,tempo
Jem and the Holograms,Love Myself,Hailee Steinfeld,2015,존 추,"몰리 링월드, 줄리엣 루이스, 라이언 구즈먼, 스테파니 스콧, 오브리 피플스, 헤일리 키요코","모험, 판타지",0.324,0.0026,0.617,0.759,-6.785,122.925
Jupiter Ascending,Flying Dinosaur Fight With Guts,Michael Giacchino,2015,"라나 워쇼스키, 릴리 워쇼스키","밀라 쿠니스, 채닝 테이텀, 숀 빈, 에디 레드메인","SF, 액션, 모험",0.153,0.396,0.549,0.793,-8.521,87.527
The Last Witch Hunter,"Well Hello, Witch Hunter",Steve Jablonsky,2015,브렉 에이즈너,"빈 디젤, 로즈 레슬리, 일라이저 우드","액션, 모험, 판타지",0.0611,0.248,0.241,0.519,-13.966,113.498
Legend,Re,Jerry Goldsmith,2015,브라이언 헬겔랜드,"톰 하디, 태런 에저튼, 에밀리 브라우닝","액션, 범죄, 드라마",0.0373,0.703,0.225,0.121,-20.51,95.496
Little Boy,When You Find Love,Stephan Altman,2015,알레한드로 몬테베르드,"에밀리 왓슨, 케빈 제임스, 데이빗 헨리, 제이콥 살바티, 캐리 히로유키 타카와, 마이클 래파포트, 톰 윌킨슨","드라마, 전쟁",0.467,0.381,0.619,0.726,-7.555,168.112
London Road,Nobody Stole Our Festive Wreath This Year,Adam Cork,2015,루퍼스 노리스,"톰 하디, 올리비아 콜맨, 케이트 플리트우드","모험, 뮤지컬, 미스터리",0.185,0.886,0.635,0.104,-26.436,113.798
The Longest Ride,Good Shabbos,Mark Isham,2015,조지 틸만 주니어,"브릿 로버트슨, 스콧 이스트우드, 잭 휴스턴","드라마, 멜로/로맨스",0.0907,0.98,0.187,0.0777,-21.312,93.214
Love the Coopers,Carol Of The Bells,Sixpence None The Richer,2015,제시 넬슨,"다이안 키튼, 존 굿맨, 에드 헬름스, 알란 아킨",코미디,0.113,0.00934,0.314,0.536,-8.695,170.131
Macbeth,Macbeth,Jed Kurzel,2015,저스틴 커젤,"마이클 패스벤더, 마리옹 꼬띠아르",드라마,0.0359,0.516,0.126,0.229,-14.885,69.799
Mad Max: Fury Road,Brothers In Arms,Junkie XL,2015,조지 밀러,"톰 하디, 샤를리즈 테론, 니콜라스 홀트","액션, 모험, 스릴러",0.564,0.0934,0.465,0.939,-8.903,79.978
Maggie,Maggie Opening,David Wingo,2015,헨리 홉슨,"아비게일 브레스린, 아놀드 슈왈제네거, 로라 카요우엣, 조엘리 리차드슨","드라마, 공포, 스릴러",0.0314,0.617,0.098,0.0589,-27.461,88.962
The Man from U.N.C.L.E.,Escape From East Berlin,Daniel Pemberton,2015,가이 리치,"헨리 카빌, 아미 해머, 휴 그랜트, 알리시아 비칸데르, 엘리자베스 데비키","액션, 모험, 코미디",0.428,0.0717,0.723,0.874,-10.075,113.028
The Martian,Mars,Harry Gregson,2015,리들리 스콧,"크리스틴 위그, 제시카 차스테인, 맷 데이먼, 케이트 마라, 제프 다니엘스, 세바스찬 스탠","모험, 드라마, SF",0.0298,0.816,0.197,0.0216,-28.927,106.059
Maze Runner: The Scorch Trials,You're Not Getting Out Of Here,John Paesano,2015,웨스 볼,"딜런 오브라이언, 토마스 생스터, 카야 스코델라리오, 이기홍","액션, SF, 스릴러",0.046,0.715,0.237,0.627,-12.674,169.881
"McFarland, USA",Juntos (Together),Juanes,2015,니키 카로,"케빈 코스트너, 마리아 벨로, 카를로스 프라츠",드라마,0.829,0.102,0.711,0.864,-6.092,96.999
Miss You Already,Miss You Already,Joan Jett,2015,캐서린 하드윅,"드류 베리모어, 토니 콜렛",드라마,0.8,0.00555,0.392,0.918,-4.427,172.11
Mistress America,Mistress America,Dean Wareham,2015,노아 바움백,"그레타 거윅, 롤라 커크","코미디, 드라마",0.0784,0.174,0.602,0.554,-8.797,100.002
Pan,Little Soldier,Lily Allen,2015,조 라이트,"휴 잭맨, 가렛 헤드룬드, 루니 마라, 리바이 밀러, 아만다 사이프리드","모험, 가족, 판타지",emt,emt,emt,emt,emt,emt
Paper Towns,Search Party,Sam Bruno,2015,제이크 슈레이어,"냇 울프, 할스톤 세이지, 카라 델레바인, 카라 부오노","미스터리, 멜로/로맨스, 드라마",0.302,0.0636,0.461,0.921,-3.823,149.934
Paper Towns,Great Summer,Vance Joy,2015,제이크 슈레이어,"냇 울프, 할스톤 세이지, 카라 델레바인, 카라 부오노","미스터리, 멜로/로맨스, 드라마",0.204,0.217,0.644,0.711,-5.666,124.015
Paper Towns,No Drama Queen,Grouplove,2015,제이크 슈레이어,"냇 울프, 할스톤 세이지, 카라 델레바인, 카라 부오노","미스터리, 멜로/로맨스, 드라마",0.773,0.0106,0.481,0.787,-5.132,143.09
Paper Towns,Runaway (U & I) (Svidden & Jarly Remix),Galantis,2015,제이크 슈레이어,"냇 울프, 할스톤 세이지, 카라 델레바인, 카라 부오노","미스터리, 멜로/로맨스, 드라마",0.331,0.0998,0.588,0.744,-4.408,126.077
The Peanuts Movie,Better When I'm Dancin',Meghan Trainor,2015,스티브 마티노,"빌 멜렌데즈, 노아 슈나프","애니메이션, 모험, 코미디, 가족",0.873,0.53,0.755,0.786,-7.002,127.987
The Peanuts Movie,Linus And Lucy,Christophe Beck,2015,스티브 마티노,"빌 멜렌데즈, 노아 슈나프","애니메이션, 모험, 코미디, 가족",0.0458,0.988,0.393,0.0363,-23.288,82.394
Pitch Perfect 2,Flashlight,Jessie J,2015,엘리자베스 뱅크스,"안나 켄드릭, 헤일리 스테인펠드, 레벨 윌슨, 브리타니 스노우","코미디, 뮤지컬",0.48,0.314,0.383,0.616,-7.118,147.625
Pitch Perfect 2,World Championship Finale 2,The Barden Bellas,2015,엘리자베스 뱅크스,"안나 켄드릭, 헤일리 스테인펠드, 레벨 윌슨, 브리타니 스노우","코미디, 뮤지컬",0.516,0.419,0.502,0.465,-6.58,126.114
Pitch Perfect 2,Any Way You Want It (World Championship Medley),Pentatonix,2015,엘리자베스 뱅크스,"안나 켄드릭, 헤일리 스테인펠드, 레벨 윌슨, 브리타니 스노우","코미디, 뮤지컬",0.817,0.322,0.603,0.792,-4.779,142.973
Pixels,Game On,Waka Flocka Flame,2015,크리스 콜럼버스,"아담 샌들러, 케빈 제임스, 미셸 모나한, 피터 딘클리지, 조시 게드","SF, 액션, 코미디",0.739,0.00832,0.583,0.99,-4.147,165.998
Point Break,Runaway,Andrew Watt,2015,에릭슨 코어,"루크 브레이시, 에드가 라미레즈, 레이 윈스턴, 테레사 팔머","액션, 범죄",0.659,0.000184,0.53,0.984,-2.763,136.052
The Program,Mrs. Robinson,Lemonheads,2015,스티븐 프리어스,"벤 포스터, 크리스 오다우드",드라마,0.834,0.0112,0.494,0.936,-7.195,107.543
The Revenant,The Revenant Main Theme,Ryuichi Sakamoto,2015,알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오, 톰 하디, 윌 폴터, 도널 글리슨","모험, 드라마",0.0498,0.864,0.159,0.123,-26.301,131.552
Rock the Kasbah,Knockin' On Heaven's Door,Bob Dylan,2015,베리 레빈슨,"주이 디샤넬, 브루스 윌리스, 케이트 허드슨, 빌 머레이",코미디,0.229,0.251,0.513,0.396,-13.061,140.208
Run All Night,Epilogue,Junkie XL,2015,자움 콜렛-세라,리암 니슨,"액션, 범죄, 드라마, 미스터리, 스릴러",0.0486,0.611,0.16,0.292,-14.159,60.665
San Andreas,California Dreamin',Sia,2015,브래드 페이튼,"드웨인 존슨, 알렉산드라 다드다리오, 칼라 구기노, 이안 그루퍼드","액션, 드라마, 스릴러",0.294,0.275,0.291,0.635,-6.846,111.852
Sicario,Armoured Vehicle,Johann Johannsson,2015,드니 빌뇌브,"에밀리 블런트, 조슈 브롤린, 베니시오 델 토로","범죄, 드라마, 미스터리, 스릴러",0.121,0.776,0.318,0.015,-28.996,91.432
Sinister 2,Gum Shoe,Tomandandy,2015,키아란 포이,샤닌 소세이먼,공포,0.0315,0.698,0.173,0.0156,-37.051,122.647
Sleeping with Other People,Feels Like Summer ？ Tim Wheeler,Ilan Eshkeri,2015,레슬리 헤드랜드,"제이슨 서디키스, 알리슨 브리, 아담 스콧, 나타샤 리온, 아만다 피트","코미디, 멜로/로맨스",emt,emt,emt,emt,emt,emt
Southpaw,Kings Never Die (feat. Gwen Stefani),Eminem,2015,안톤 후쿠아,"제이크 질렌할, 레이첼 맥아담스, 포레스트 휘태커, 나오미 해리스, 우나 로렌스","드라마, 액션",0.0688,0.0268,0.778,0.891,-5.319,112.441
Southpaw,Drama Never Ends,50 Cents,2015,안톤 후쿠아,"제이크 질렌할, 레이첼 맥아담스, 포레스트 휘태커, 나오미 해리스, 우나 로렌스","드라마, 액션",0.5,0.0421,0.678,0.744,-4.176,161.519
Spectre,Los Muertos Vivos Estan (feat. Tambuco),Thomas Newman,2015,샘 멘데스,"다니엘 크레이그, 랄프 파인즈, 레아 세이두, 모니카 벨루치, 크리스토프 왈츠, 데이브 바티스타","액션, 모험, 범죄, 스릴러",0.129,0.216,0.572,0.356,-22.199,89.97
Spectre,Writing's On The Wall,Sam Smith,2015,샘 멘데스,"다니엘 크레이그, 랄프 파인즈, 레아 세이두, 모니카 벨루치, 크리스토프 왈츠, 데이브 바티스타","액션, 모험, 범죄, 스릴러",0.0883,0.769,0.261,0.302,-8.19,81.418
The SpongeBob Movie: Sponge Out of Water,Squeeze Me,N.E.R.D.,2015,폴 티비트,"전태열, 이인성, 안토니오 반데라스, 클랜시 브라운","애니메이션, 모험, 코미디, 가족",0.665,0.526,0.797,0.611,-7.432,120.002
Spooks: The Greater Good,Bang And Burn,Dominic Lewis,2015,바랫 낼러리,"키트 해링턴, 제니퍼 엘, 피터 퍼스, 엘예스 가벨","액션, 드라마, 스릴러",emt,emt,emt,emt,emt,emt
Spy,Who Can You Trust (Opening Main Title Theme),Ivy Levan,2015,폴 페이그,"제이슨 스타뎀, 로즈 번, 멜리사 맥카시, 앨리슨 제니, 주드 로, 피터 세라피노윅, 미란다 하트","코미디, 액션",0.391,0.0401,0.46,0.611,-7.275,98.046
Star Wars: The Force Awakens,Main Title And The Attack On The Jakku Village,John Williams,2015,JJ 에이브럼스,"데이지 리들리, 존 보예가, 오스카 아이삭, 해리슨 포드","액션, 모험, 판타지",0.0382,0.838,0.188,0.314,-11.955,84.803
Straight Outta Compton,Straight Outta Compton,N.W.A.,2015,F. 게리 그레이,"오셔 잭슨 주니어, 코리 호킨스, 제이슨 밋첼",드라마,0.418,0.0461,0.834,0.878,-9.484,102.848
Tangerine,Feelin,Matthew Engst,2015,션 베이커,"키타나 키키 로드리게즈, 마이아 테일러, 미키 오하간, 카렌 카라굴리안, 제임스 랜슨","코미디, 드라마",0.948,4.68E-05,0.586,0.652,-10.481,128.011
Ted 2,Mean Ol' Moon,Norah Jones,2015,세스 맥팔레인,"마크 월버그, 세스 맥팔레인, 아만다 사이프리드, 모건 프리먼, 리암 니슨",코미디,0.137,0.867,0.414,0.0852,-17.13,76.796
To the Fore,Roll On,임준걸,2015,임초현,"펑위옌, 두효, 왕뤄단, 시원, 진가악","드라마, 스릴러, 액션",emt,emt,emt,emt,emt,emt
A Walk in the Woods,A Walk In The Woods (숲 속에서 산책),Luke Wiet,2015,켄 콰피스,"로버트 레드포드, 닉 오퍼맨, 엠마 톰슨, 크리스틴 스칼","모험, 코미디, 드라마",emt,emt,emt,emt,emt,emt
War Room,Warrior,Steven Curtis Chapman,2015,알렉스 켄드릭,"프리실라 C. 샤이어, 카렌 애버크롬비, T.C. 스탤링스",드라마,0.203,0.00499,0.52,0.745,-7.863,110.04
War Room,Me Without You (Capital Kings Remix),Tobymac,2015,알렉스 켄드릭,"프리실라 C. 샤이어, 카렌 애버크롬비, T.C. 스탤링스",드라마,0.391,0.00199,0.699,0.653,-5.473,130.023
War Room,Impossible,Building 429,2015,알렉스 켄드릭,"프리실라 C. 샤이어, 카렌 애버크롬비, T.C. 스탤링스",드라마,0.881,0.00424,0.728,0.911,-2.751,141.01
War Room,Press On,Mandisa,2015,알렉스 켄드릭,"프리실라 C. 샤이어, 카렌 애버크롬비, T.C. 스탤링스",드라마,0.563,0.0291,0.581,0.934,-3.692,82.967
The Water Diviner,Love Was My Alibi,Kristoffer Fogelmark,2015,러셀 크로우,"올가 쿠릴렌코, 러셀 크로우, 제이 코트니","드라마, 전쟁",0.362,0.65,0.516,0.251,-10.871,143.663
We Are Your Friends,We Are Your Friends (With Simian),Justice,2015,맥스 조셉,"에밀리 라타이코프스키, 잭 에프론","드라마, 멜로/로맨스",0.507,0.0104,0.615,0.97,1.342,122.993
We Are Your Friends,Desire (Gryffin Remix),Years & Years,2015,맥스 조셉,"에밀리 라타이코프스키, 잭 에프론","드라마, 멜로/로맨스",0.415,0.0622,0.543,0.875,-5.069,122.058
We Are Your Friends,I Can Be Somebody (feat. Erin McCarley),Deorro,2015,맥스 조셉,"에밀리 라타이코프스키, 잭 에프론","드라마, 멜로/로맨스",0.238,0.0168,0.634,0.482,-8.398,127.928
Wolf Totem,Leaving For The Country,James Horner,2015,장 자크 아노,"풍소봉, 두효, 앙크니암 라그차아",모험,0.0378,0.797,0.173,0.074,-25.475,86.572
22 Jump Street,22 Jump Street,Angel Haze,2014,"필 로드, 크리스 밀러","조나 힐, 채닝 테이텀","액션, 코미디, 범죄",emt,emt,emt,emt,emt,emt
300: Rise Of An Empire,Fire Battle,Junkie XL,2014,노암 머로,"에바 그린, 설리반 스탭플턴, 로드리고 산토로, 레나 헤디","액션, 드라마, 전쟁",0.0376,0.333,0.32,0.967,-9.474,80.092
About Last Night,A Million,John Legend,2014,스티브 핑크,"폴라 패튼, 케빈 하트, 마이클 엘리","코미디, 멜로/로맨스",0.538,0.737,0.609,0.574,-7.935,139.94
About Last Night,Luckiest Man In The World,Mishon,2014,스티브 핑크,"폴라 패튼, 케빈 하트, 마이클 엘리","코미디, 멜로/로맨스",0.569,0.0352,0.675,0.624,-6.486,102.048
About Last Night,Undressed,Kim Cesarion,2014,스티브 핑크,"폴라 패튼, 케빈 하트, 마이클 엘리","코미디, 멜로/로맨스",0.642,0.145,0.805,0.834,-4.713,119.966
"Alexander And The Terrible, Horrible, No Good, Very Bad Day",Hurricane,The Vamps,2014,미구엘 아테타,"스티브 카렐, 제니퍼 가너, 벨라 손","코미디, 가족",emt,emt,emt,emt,emt,emt
The Amazing Spider-Man 2,It's On Again,Alicia Keys,2014,마크 웹,"엠마 스톤, 앤드류 가필드","액션, 모험, 판타지",0.494,0.06,0.647,0.687,-5.274,110.14
The Amazing Spider-Man 2,Here,Pharrell,2014,마크 웹,"엠마 스톤, 앤드류 가필드","액션, 모험, 판타지",0.341,0.202,0.701,0.545,-8.936,129.992
The Amazing Spider-Man 2,Still Crazy,Hans Zimmer & The Magnificent Six,2014,마크 웹,"엠마 스톤, 앤드류 가필드","액션, 모험, 판타지",0.0399,0.000817,0.423,0.655,-13.779,90.014
Annabelle,Annabelle Opening,Joseph Bishara,2014,존 R. 레오네티,"알프리 우다드, 애나벨 월리스, 에릭 라딘, 워드 호튼, 토니 아멘돌라",공포,0.0347,0.751,0.121,0.0505,-20.626,95.485
Annie,You're Never Fully Dressed Without A Smile,Sia,2014,윌 글럭,"로즈 번, 제이미 폭스, 쿠벤자네 왈리스","코미디, 드라마, 가족, 뮤지컬",0.459,0.00333,0.499,0.963,-4.796,100.509
Begin Again,Lost Stars,Adam Levine,2014,존 카니,"키이라 나이틀리, 마크 러팔로, 헤일리 스테인펠드, 애덤 리바인","드라마, 멜로/로맨스, 코미디",0.377,0.117,0.499,0.595,-4.746,82.029
Begin Again,Tell Me If You Wanna Go Home,Keira Knightley,2014,존 카니,"키이라 나이틀리, 마크 러팔로, 헤일리 스테인펠드, 애덤 리바인","드라마, 멜로/로맨스, 코미디",0.412,0.246,0.596,0.852,-5.544,143.079
Begin Again,Coming Up Roses,Keira Knightley,2014,존 카니,"키이라 나이틀리, 마크 러팔로, 헤일리 스테인펠드, 애덤 리바인","드라마, 멜로/로맨스, 코미디",0.575,0.0572,0.477,0.766,-5.323,141.375
Begin Again,Like A Fool,Keira Knightley,2014,존 카니,"키이라 나이틀리, 마크 러팔로, 헤일리 스테인펠드, 애덤 리바인","드라마, 멜로/로맨스, 코미디",0.181,0.898,0.704,0.233,-13.689,114.928
Begin Again,Lost Stars,Keira Knightley,2014,존 카니,"키이라 나이틀리, 마크 러팔로, 헤일리 스테인펠드, 애덤 리바인","드라마, 멜로/로맨스, 코미디",0.309,0.656,0.531,0.322,-8.824,81.986
The Best Of Me,Main Title,Aaron Zigman,2014,마이클 호프만,"미셸 모나한, 제임스 마스던, 라이아나 리버라토, 루크 브레이시","드라마, 멜로/로맨스",0.232,0.995,0.445,0.0123,-25.606,58.875
Beyond The Lights,Grateful,Rita Ora,2014,지나 프린스-바이스우드,"구구 바샤-로, 네이트 파커, 미니 드라이버",드라마,0.412,0.271,0.553,0.665,-5.689,79.051
Beyond The Lights,Blackbird,Noni,2014,지나 프린스-바이스우드,"구구 바샤-로, 네이트 파커, 미니 드라이버",드라마,0.158,0.322,0.571,0.624,-5.583,119.877
Big Hero 6,Immortals,Fall Out Boy,2014,"돈 홀, 크리스 윌리엄스","마야 루돌프, T.J. 밀러, 알란 터딕, 다니엘 헤니, 라이언 포터, 스콧 애짓, 제이미 정, 제네시스 로드리게스, 데이몬 웨이언스 주니어","애니메이션, 액션, 코미디, 가족, SF",0.475,0.00131,0.616,0.868,-3.606,108.016
Big Hero 6,Reboot,Henry Jackman,2014,"돈 홀, 크리스 윌리엄스","마야 루돌프, T.J. 밀러, 알란 터딕, 다니엘 헤니, 라이언 포터, 스콧 애짓, 제이미 정, 제네시스 로드리게스, 데이몬 웨이언스 주니어","애니메이션, 액션, 코미디, 가족, SF",0.0468,0.859,0.323,0.134,-11.538,135.338
The Book Of Life,The Book Of Life Theme,Gustavo Santaolalla,2014,조지 R. 구티에레즈,"조 샐다나, 채닝 테이텀, 디에고 루나","애니메이션, 모험, 코미디, 가족, 판타지, 멜로/로맨스",0.279,0.613,0.633,0.127,-17.299,110.687
Boyhood,Summer Noon,Tweedy,2014,리차드 링클레이터,"엘라 콜트레인, 에단 호크",드라마,0.83,0.597,0.874,0.609,-7.61,117.513
Captain America: The Winter Soldier,Trouble Man,Marvin Gaye,2014,"조 루소, 앤서니 루소","스칼릿 조핸슨, 크리스 에반스, 사무엘 L. 잭슨","액션, 모험, SF",0.909,0.194,0.757,0.834,-10.572,105.9
Chef,Sexual Healing,Hot 8 Brass Band,2014,존 파브로,"소피아 베르가라, 존 파브로, 엠제이 안소니, 스칼릿 조핸슨, 더스틴 호프만, 로버트 다우니 주니어",코미디,0.294,0.0723,0.492,0.42,-8.001,103.636
Dawn Of The Planet Of The Apes,The Apes Of Wrath,Michael Giacchino,2014,맷 리브스,"앤디 서키스, 게리 올드만, 제이슨 클락, 주디 그리어, 케리 러셀","액션, 드라마, SF, 스릴러",0.0372,0.882,0.0927,0.0659,-18.712,167.481
Divergent,Beating Heart,Ellie Goulding,2014,닐 버거,"쉐일린 우들리, 케이트 윈슬렛, 테오 제임스, 제이 코트니","SF, 액션, 판타지, 멜로/로맨스",0.244,0.192,0.559,0.747,-5.998,127.935
Dolphin Tale 2,You Got Me,Gavin DeGraw,2014,찰스 마틴 스미스,"모건 프리먼, 애슐리 쥬드, 해리 코닉 주니어","드라마, 가족",0.188,0.0531,0.323,0.462,-8.898,105.995
Edge Of Tomorrow,Love Me Again (엔딩곡),John Newman,2014,덕 라이만,"톰 크루즈, 에밀리 블런트","액션, SF",0.213,0.00453,0.495,0.894,-4.814,126.03
Endless Love,Don't Find Another Love,Tegan And Sara,2014,샤나 페스트,"알렉스 페티퍼, 라이스 웨이크필드, 가브리엘라 와일드","드라마, 멜로/로맨스",emt,emt,emt,emt,emt,emt
Exodus: Gods And Kings,Exodus,Alberto Iglesias,2014,리들리 스콧,"크리스찬 베일, 조엘 에저튼",드라마,0.0386,0.874,0.0641,0.271,-15.978,70.53
